Unnamed: 0,code,foreign_holding,foreign_room_growth,sum_foreign_net_buy_3,close,close_pct_change_5,momentum_5,volatility_5,volume,vol_MA5,volume_change_3,sharpe,sortino,price_growth_5,foreign_holding_growth,avg_volume_5,tmp_cluster,cluster_kmeans,cluster_label,leader,pca1,pca2
117,FRT,45650338.0,-0.0064871231346824,227500.0,111183.8015209676,-0.0085022890778286,-1300.0,1324.009063413087,558300.0,647574.6,-0.1965842960507002,0.0157029888154794,0.024288257512387,-0.0200387847446671,-0.0994008840799422,647574.6,1,0,Báo bão,,-1.1631701712376534,0.4406093961455026
118,FPT,593021778.0,-0.0199445689766917,-2477120.0,106600.0,0.0056603773584906,600.0,1194.9895397032146,4515700.0,7318922.4,-0.4976416177949029,-0.0621714376635896,-0.0775771376260621,0.004712535344015,-0.1140963262187339,7318922.4,1,0,Báo bão,,0.881213904355965,2.2054411223747934
119,FTS,91802385.0,-0.0114957792935453,-433474.0,42150.0,0.0267965895249695,1100.0,545.4356057318028,4072900.0,4910073.8,-0.2763383848748344,0.0416009900374217,0.055750671756517,0.0318237454100367,-0.000391873227198,4910073.8,1,0,Báo bão,,0.4353134120801968,0.2253806786946375
120,FUCVREIT,47750.0,-0.1116279069767441,-500.0,7500.0,-0.0372272143774069,-290.0,387.0788033462954,15700.0,13648.6,-0.0368098159509202,0.0749827837887339,0.103443705339934,-0.0952955367913148,-0.414971820632198,13648.6,1,0,Báo bão,,-1.9562308628162068,0.974759900983214
121,FUCTVGF5,80000.0,0.0,0.0,11500.0,0.069767441860465,750.0,345.3259329966401,0.0,496.4,-1.0,-0.1108549798204985,-0.2134910932426012,0.1442786069651741,0.0,15936.4,1,0,Báo bão,,-0.08492237714030242,-1.4136067299596347
122,FUEABVND,1645199.0,0.1987882409090744,272814.0,10750.0,-0.0315315315315315,-350.0,156.5247584249853,0.0,20.0,-1.0,0.0328937219213947,0.0219459264878698,-0.0046296296296296,1.5456482417036606,60.0,1,0,Báo bão,,-1.6517489062518549,0.44201667712597537
123,FUEDCMID,22933212.0,0.0021150273915317,43102.0,14820.0,0.0825420014609203,1130.0,267.67517628648346,3700.0,13985.0,0.5416666666666667,0.0954824235393524,0.1177000699384375,0.0234806629834254,-0.0697899715256877,13985.0,1,0,Báo bão,,0.24598639553245746,-0.9245791248452966
124,FUEFCV50,104025.0,0.0,0.0,12310.0,0.0081900081900081,100.0,303.36446726668566,2400.0,4204.2,0.1423131841980009,0.034592380309098,0.0542377172014258,0.0207296849087893,0.0067747398983789,4204.2,1,0,Báo bão,,-0.9590492863149321,-0.16367410072190502
125,FUEIP100,75800.0,0.0,0.0,11020.0,0.0495238095238095,520.0,434.07372645669307,400.0,6470.8,1.7210884353741496,0.0686202419376274,0.0934553878979878,0.0495238095238095,-0.3565365025466893,6470.8,1,0,Báo bão,,-0.11012734728849494,-0.8354589809336563
126,FUEKIVFS,15375900.0,-0.0667075369197992,-700.0,17000.0,0.0448678549477565,730.0,303.2655601943617,100.0,722.4,0.0,0.124714086973791,0.1248299068944273,0.0423053341508277,-0.2769454319733649,722.4,1,0,Báo bão,,0.06197439467747533,-0.7907478156298222
127,FUEKIV30,194558500.0,0.0004015828844448,-1600.0,11390.0,0.0354545454545454,390.0,193.7266114915552,18600.0,86260.0,-0.7804014167650531,0.1132533385513563,0.1238100772707285,0.0298372513562386,0.0134200011355225,86260.0,1,0,Báo bão,,0.026238409482711483,0.0003277650989047186
128,FUEKIVND,7673600.0,-0.0001824104234527,0.0,13490.0,0.0029739776951673,40.0,178.04493814764857,300.0,380.0,0.5,0.0428177378065881,0.0406032414627042,0.0266362252663622,-0.0872259691443932,380.0,1,0,Báo bão,,-0.9972695805147817,-0.10584624556735707
129,FUEMAV30,44727964.0,0.0002410035318187,2100.0,20430.0,0.0423469387755102,830.0,370.7155243579637,3400.0,30232.4,2.719912472647702,0.115821313993748,0.12170436513384,0.0297379032258064,0.0923033990888558,30232.4,1,0,Báo bão,,0.039831062109804284,-0.6305358898126331
130,FUEMAVND,20764498.0,4.815935429558493e-06,100.0,15240.0,0.0481430536451168,700.0,204.76816158768432,100.0,7540.0,-0.9894736842105264,0.0372662173632966,0.0411750509664855,0.02557200538358,-0.071114242513711,7540.0,1,0,Báo bão,,-0.42848879498448633,-0.5136281339718698
131,FUESSV30,2395022.0,-0.0019585601998898,-900.0,21170.0,0.0251815980629539,520.0,206.80909070928192,5400.0,14832.8,-0.5809405556417817,0.1130162130204052,0.1169347087973328,0.0134035423647678,-0.2929886967790691,14832.8,1,0,Báo bão,,-0.45875652163627456,-0.3904563889019817
132,FUESSV50,1619849.0,-0.042613577596015,21500.0,25600.0,0.0500410172272354,1220.0,624.555842179064,4700.0,19511.4,-0.4211822660098522,0.1119485202378179,0.1426510931730291,0.053931659118979,-0.1766001497507458,19511.4,1,0,Báo bão,,0.3970909943029457,-1.1415378784075012
133,FUESSVFL,8497625.0,-0.047183219010083,-138100.0,29810.0,0.055221238938053,1560.0,739.6620850090937,99600.0,123362.0,0.0786458446143516,0.1371572087797936,0.1507147664768742,0.0646428571428571,-0.1232999258517123,123362.0,0,0,Báo bão,,0.7895007507328295,-1.3676940662944141
134,FUEVFVND,359138685.0,0.0509617472080328,70794.0,36200.0,0.0157126823793489,560.0,595.399025864167,128400.0,3985079.2,-0.1616445869271401,0.0430712027380316,0.0482036484641444,0.0387374461979913,0.0188706289232489,3985079.2,1,0,Báo bão,,0.39453581297071016,0.7308263626504744
135,FUEVN100,1172771.0,0.024280090936801,126900.0,22500.0,0.0514018691588784,1100.0,455.3570028010988,78400.0,105757.2,-0.1577047454313003,0.1310290823853688,0.1314476641315938,0.043115438108484,-0.4958534121440086,105757.2,1,0,Báo bão,,0.31389028361772897,-1.0079852248212133
136,FUETCC50,300100.0,0.0003333333333332,0.0,12810.0,0.0330645161290321,410.0,301.38015860371434,22400.0,29800.0,-0.0218340611353712,0.1441617650512188,0.1573930604386723,0.05,-0.9853422107794976,29800.0,1,0,Báo bão,,-0.02077706641465118,-0.7617839234392574
137,GAS,43339013.0,-0.0045602011670247,204220.0,68300.0,0.0044117647058823,300.0,273.8612787525831,797700.0,1096602.2,-0.0514626405653411,0.0103855185235732,0.0121293193614381,0.0058910162002945,0.0740046180276548,1096602.2,1,0,Báo bão,,-0.9459996644677843,0.2259803942117006
138,GDT,1460180.0,-0.148076406959241,-2800.0,20900.0,0.0449999999999999,900.0,279.284800875368,60700.0,102120.4,-0.4987613542526837,-0.059549078046768,-0.0720794894325153,0.0346534653465346,-0.4040587574605911,102120.4,1,0,Báo bão,,-0.735176902574813,-0.5298755016461812
139,GEE,1325398.0,0.0732158791492643,20620.0,111183.8015209676,-0.0158465387823185,-1900.0,2908.772979863242,332000.0,698835.2,-0.6272075600510232,0.25781542829850945,0.548476544874977,-0.056,4.609991011368438,698835.2,0,0,Báo bão,,0.09051532966123554,-0.1419252879987663
140,GEG,196669618.0,0.0032668599432967,708600.0,17900.0,0.0948012232415902,1550.0,750.3332592921628,1196600.0,3107335.2,-0.4358970490900622,0.1335942018773527,0.2172753053933442,0.0848484848484848,0.022274960884795,3107335.2,0,2,Tiềm năng,,1.8161498684704995,-0.9662418359455118
141,GEX,73878783.0,-0.0416167030228293,2210443.0,60300.0,0.1334586466165412,6857.3644307669665,1980.403999188044,13886100.0,13099130.4,0.2511166581748838,0.25781542829850945,0.4813065812514631,0.0597539543057996,0.5171374463330484,13099130.4,0,2,Tiềm năng,,5.881387402454375,-1.4737421006236144
142,GIL,1541455.0,-0.2499772529438583,-407738.0,19250.0,0.0,0.0,120.41594578791909,405500.0,819119.4,-0.4892914942789312,-0.0075919488473003,-0.0105457811789381,-0.0077319587628865,-0.1398456978195023,819119.4,1,0,Báo bão,,-1.419544560544146,0.32854002765324936
143,GMD,166090999.0,-8.346534682734941e-05,1164802.0,59100.0,0.0497335701598578,2800.0,1242.1755109484377,4813700.0,3008208.0,1.5953782781228432,-0.0118780177242848,-0.0168077845285732,0.0278260869565217,-0.1260704533358735,3008208.0,0,0,Báo bão,,1.26557965574777,-0.28612895941686756
144,GMH,121600.0,0.0384286934244235,0.0,8400.0,0.0120481927710842,100.0,71.9027120489914,12900.0,7651.2,0.5337058613720129,0.0383324920008268,0.0487413957846206,0.00119189511323,0.0167224080267558,7651.2,1,0,Báo bão,,-1.1455592401700692,0.022900183813026366
145,GTA,10076.0,0.0,0.0,10050.0,0.0100502512562814,100.0,67.08203932499369,200.0,2401.8,-0.8185117967332123,-0.003243817358151,-0.0028882202996912,0.0151515151515151,-0.0007933359777865,2401.8,1,0,Báo bão,,-1.2537092330751727,-0.003587935094344871
146,GSP,414538.0,0.0,414538.0,13450.0,0.0267175572519084,350.0,171.75564037317667,51300.0,228672.2,-0.8097681990277041,-0.0151471693525898,-0.0147311283965211,0.0674603174603174,0.0,54615.0,1,0,Báo bão,,-0.7000487045139864,-0.5428096709504567
147,GVR,27605338.0,-0.1672480323402454,35606.0,30400.0,0.0305084745762711,900.0,349.28498393145964,3162800.0,4004302.2,-0.4586991082090057,0.0121767434358794,0.0155852238594816,0.0305084745762711,1.178525298875727,4004302.2,1,0,Báo bão,,-0.04813657583272158,0.048410576126056086
148,HAG,26932425.0,0.0211538780902857,3473800.0,14800.0,0.1127819548872179,1500.0,437.3213921133975,26192300.0,13416372.8,0.8849692551736388,0.0641650273804357,0.0956469405256042,0.0842490842490842,0.1049624305573334,13416372.8,2,1,Dẫn dắt,,3.5966274604200565,1.2957501474037845
149,HAH,8501010.0,0.39843046899377,1142150.0,80300.0,0.1309859154929578,6857.3644307669665,2908.772979863242,1562900.0,4944635.2,-0.7360149043731768,0.135921693856341,0.2056602023570949,0.092517006802721,-0.5055435937172643,4944635.2,0,2,Tiềm năng,,4.5359784549714135,-3.5194195869408995
150,HAP,2093912.0,-0.0214180127407943,-4500.0,6800.0,0.0014727540500736,10.0,57.00877125495639,12300.0,130283.4,-0.9226852724872714,0.1340096913978625,0.1718771800314256,-0.0215827338129496,-0.1305049055453611,130283.4,1,0,Báo bão,,-0.9959505185465172,0.15909339306497655
151,HAR,2956266.0,-0.0002705384323514,-12500.0,5020.0,0.19283845774332684,1000.0,312.7618902615854,3065500.0,2467602.6,0.1324883971197741,0.1219476138667656,0.1680943336561391,0.1952380952380952,0.1336849383412951,2467602.6,0,2,Tiềm năng,,2.6598765809143208,-2.5842763355626324
152,HAS,1221856.0,0.0,0.0,8000.0,-0.0123456790123457,-100.0,109.54451150103324,107.0,581.6,106.0,0.0090446697234006,0.0094862036927338,0.0256410256410256,-0.0053264452348137,581.6,1,0,Báo bão,,-1.3572853012862778,0.08955532930225907
153,HCD,67937.0,-0.0024521320333606,-100.0,7640.0,0.0052631578947368,40.0,33.61547262794322,82200.0,80829.2,0.0536165194765243,-0.054550167355517,-0.0636013818199533,-0.0077922077922077,-0.0734305314984792,80829.2,1,0,Báo bão,,-1.674051367253099,0.30218158252099475
154,HAX,21839253.0,-0.0402500972307368,-209400.0,16200.0,-0.0121951219512195,-200.0,281.5137652051887,3198500.0,4546058.0,0.3435581250086637,0.0165633982708908,0.024538162430389,-0.0414201183431952,-0.1571652971163415,4546058.0,1,0,Báo bão,,-1.1499589533529708,1.129879244876783
155,HCM,276637904.0,-0.0147474519378918,-134250.0,27100.0,0.0732673267326733,1850.0,578.7918451395085,14633800.0,15135178.0,-0.0368324161593743,0.0687192083339097,0.0814505775306281,0.05859375,-0.1358787999111045,15135178.0,2,1,Dẫn dắt,,3.011064821928632,1.5304426095521604
156,HDB,614274894.0,0.0,3074415.0,28750.0,0.0849056603773585,2250.0,975.0641004569904,18203000.0,21751184.8,-0.437843158333823,0.0569006078033628,0.0677194898803014,0.0787992495309568,0.0234386254192658,21751184.8,2,1,Dẫn dắt,,4.7265614914785585,2.772348548912979
157,HDC,11459912.0,0.2870677227441662,2212120.0,37000.0,0.1437403400309118,4650.0,1606.7824992823391,5586800.0,8302584.4,-0.5443679348811841,0.1167233385387793,0.152226100984252,0.1314984709480122,1.4377008433105762,8302584.4,0,2,Tiềm năng,,4.034873881782327,-2.3979442902555124
158,HDG,64734512.0,0.0103131218618954,-35700.0,27050.0,0.0018518518518517,50.0,420.7136793592437,4605700.0,6365614.2,-0.5590804188798247,0.0185757705062519,0.023452089201471,0.0074487895716946,-0.0422676290883097,6365614.2,1,0,Báo bão,,-0.29900184999211704,0.9331363089805752
159,HHP,5973630.0,-0.0030873829506369,-11800.0,9500.0,-0.0104166666666666,-100.0,131.60547101089682,195500.0,211293.4,-0.4524208320962619,0.0648230896200149,0.0920829915589585,-0.0206185567010309,0.0149821942338168,211293.4,1,0,Báo bão,,-1.3489356462739737,0.3618109569134808
160,HHS,9615986.0,-0.0006453828211356,473000.0,17700.0,0.0350877192982457,600.0,491.9349550499537,6863400.0,16287597.8,-0.8058691749898153,0.2408517421195768,0.3813482692137828,-0.0301369863013698,-0.4191946774574847,16287597.8,1,0,Báo bão,,1.52397648096714,1.1931622482653017
161,HHV,49072253.0,-0.0329453514268367,1324100.0,13350.0,0.0637450199203186,800.0,329.01367752724167,15187300.0,12976084.4,0.3469490127742558,0.0745843579252548,0.0964924625721278,0.072289156626506,0.2786874374479686,12976084.4,2,1,Dẫn dắt,,2.138701382507541,1.0596359127311092
162,HII,341245.0,-0.187211947266253,9100.0,4800.0,0.0835214446952596,370.0,64.26507605223954,160700.0,308809.2,-0.5778529078763137,0.0728960286748803,0.0873951956931782,0.032258064516129,-0.3963620218144252,308809.2,1,0,Báo bão,,-0.1097779294893904,-0.7613559742053446
163,HID,714383.0,0.1055428570544256,68200.0,3070.0,0.0442176870748298,130.0,68.70225614927067,122600.0,251423.2,-0.619809594690979,0.0768894686153869,0.1246116479317299,0.0336700336700336,0.9594523057849652,251423.2,1,0,Báo bão,,-0.483199807656498,-0.4633312677085888
164,HMC,113508.0,0.0,113508.0,11900.0,0.0214592274678111,250.0,41.83300132670934,15300.0,14720.8,0.2749999999999999,-0.0098719288053176,-0.0124589965326977,0.0694706569605464,-0.024258574744262,10454.8,1,0,Báo bão,,-0.8172998189320974,-0.4812598525991034
165,HPG,836634319.8744798,-0.0202831129081273,4176132.0,26350.0,0.039447731755424,1000.0,541.5256226624945,28932295.401129402,32653191.23431421,0.0497232907879514,0.0676152978403355,0.0843968255033456,0.0374015748031496,0.2188032688014159,62678046.2,2,1,Dẫn dắt,,5.36912054348688,5.968287246104815
166,HNA,1000.0,0.0,1000.0,25000.0,0.0245901639344261,600.0,690.4708538381617,300.0,2569.2,-0.9662959218065386,0.011345394127162,0.0139139363475655,0.0040160642570281,0.0,1011.6,1,0,Báo bão,,-0.6928063409338665,-0.36205825679991355
167,HPX,4224595.0,-0.1223253026190454,295300.0,5200.0,0.0216110019646365,110.0,51.283525619832055,2376700.0,4048578.8,-0.5772813680097666,0.0384643404563768,0.0545126305351433,0.0236220472440944,4.5820856671330965,4048578.8,1,0,Báo bão,,-0.5169676594442895,0.26672798878958703
168,HQC,9981131.0,-0.1787420824033174,359524.0,3940.0,0.0368421052631577,140.0,78.4219357067906,6623800.0,10403174.0,-0.3044965070474354,0.0793317805633142,0.1046628070187286,0.031413612565445,1.062152813001082,10403174.0,1,0,Báo bão,,0.5427268213954392,0.8032146393524597
169,HRC,176816.0,0.0,176816.0,31500.0,-0.0410958904109589,-1350.0,634.8228099241551,1100.0,617.8,4.7591623036649215,-0.0283125536746886,-0.0425553048425914,-0.0337423312883435,-0.0199538843561546,1139.4,1,0,Báo bão,,-2.2160428366789993,0.8528825104021615
170,HSG,60480781.0,0.0160670072754363,-96002.0,18950.0,0.0527777777777778,950.0,204.32816741702777,11748000.0,11018133.6,0.0454855634355573,0.0249246211185234,0.0336193537364687,0.0026455026455026,0.0033927109736581,11018133.6,1,0,Báo bão,,1.0458835348225841,1.3449009706752235
171,HSL,191157.0,-0.0763398983358781,5791.0,9370.0,0.1426829268292682,1170.0,403.07567527698814,285800.0,537988.8,-0.2355427165249023,0.2449069897396162,0.3591045646943069,0.1128266033254156,-0.7332333198431417,537988.8,0,2,Tiềm năng,,2.0196818870298126,-2.249001522498038
172,HT1,6490843.0,0.0520064538453621,-22400.0,14300.0,0.0106007067137809,150.0,164.31676725154983,462000.0,659849.4,-0.1424243774223726,0.0728404861264567,0.1000991466979825,0.0,0.3249782090825768,659849.4,1,0,Báo bão,,-0.8788940358966365,0.04650802680677778
173,HTI,1702442.0,-0.1036674806327665,10600.0,22400.0,0.0135746606334841,300.0,134.16407864999434,137200.0,142648.8,-0.1971913399648918,0.1711240708482209,0.2751400248231799,-0.0044444444444444,-0.5531360940532921,142648.8,1,0,Báo bão,,-0.5045556806492205,-0.17800366122252045
174,HTG,7065.0,0.0,7065.0,47400.0,0.0031746031746031,150.0,258.8435821108957,11500.0,23005.0,-0.640625,0.0099737846633579,0.0129458566149363,0.0946882217090069,0.0,21458.4,1,0,Báo bão,,-0.6512667151347745,-0.6157444630386805
175,HTL,3633369.0,2.752342312106748e-05,100.0,27300.0,-0.0072727272727273,-200.0,178.88543819998318,200.0,561.2,-0.6,-0.0196669546609188,-0.0214836129489887,-0.0144404332129963,0.0004488207990717,561.2,1,0,Báo bão,,-1.6738542268198076,0.3866923679325999
176,HTV,770370.0,0.0,770370.0,11450.0,0.1225490196078431,1250.0,639.7265040624783,8600.0,23847.2,-0.5981308411214954,0.0864169397372896,0.1150148667628195,0.2270361254699561,-0.0018140119465643,5718.4,0,2,Tiềm năng,,1.985701458750703,-2.8501687453288684
177,HU1,1701.0,0.0,0.0,6240.0,-0.0686567164179104,-460.0,0.0,700.0,422.4,57.333333333333336,0.0354281354850374,0.0418638678947378,-0.0686567164179104,-0.1903855306996668,422.4,1,0,Báo bão,,-2.459650932340563,1.2213793185944881
178,HTN,1554805.0,-0.1362698287044367,-64800.0,10900.0,0.0283018867924529,300.0,284.16544476765625,572500.0,885339.8,-0.3084404093066405,0.0316921220579662,0.0448439716160572,0.058252427184466,0.7454872653260092,885339.8,1,0,Báo bão,,-0.42798765357176966,-0.49440792526710076
179,HUB,349521.0,0.1481425516468861,200.0,18500.0,0.1111111111111111,1850.0,704.8049375536481,68000.0,112029.0,-0.4739814191671888,0.0766853211165263,0.0986970947029477,0.1011904761904761,0.1759554274063582,112029.0,0,2,Tiềm năng,,1.2768291602873483,-2.0018613185634195
180,HVH,119890.0,-0.453050616266897,-130300.0,13550.0,-0.010948905109489,-150.0,114.01754250990972,154800.0,232577.0,-0.3164325551203529,0.1084247478574145,0.179221312028225,0.0111940298507462,-0.9102037698088732,232577.0,1,0,Báo bão,,-1.0074459261516036,0.0746442421443191
181,HVN,199241147.0,-0.0019041059291649,521500.0,33050.0,0.0328124999999999,1050.0,238.2225849914495,665300.0,1167800.0,-0.5910124792524744,0.1092736960181389,0.1906045103850525,-0.0015105740181268,0.1528158620902261,1167800.0,1,0,Báo bão,,0.11832199743030793,0.22634294443785594
182,HVX,416500.0,0.0121506682867558,3000.0,3030.0,-0.0411392405063291,-130.0,101.09401564880088,24200.0,35481.2,2.731113166820845,0.0590667147772068,0.0908194317473733,-0.0380952380952381,0.042031523642732,35481.2,1,0,Báo bão,,-1.7940411017082931,0.6812906439955605
183,ICT,79160.0,0.0,79160.0,13450.0,0.0267175572519084,350.0,180.2775637731996,56600.0,66039.0,-0.4258586760260494,0.0308582543945139,0.0392212501132164,0.0934959349593495,-0.5291794542383366,30875.0,1,0,Báo bão,,-0.3511679853245607,-0.8084593279976267
184,IDI,2568299.0,-0.1616178630338391,195800.0,7600.0,0.0570236439499305,410.0,187.69656363396743,1625900.0,2243977.4,-0.3550859125203135,-0.0104077991325167,-0.0127087564909622,0.0570236439499304,0.1275215369736156,2243977.4,1,0,Báo bão,,-0.23128201150680497,-0.43802422011731396
185,IMP,77695374.0,0.0023285853499548,197700.0,54000.0,0.0588235294117647,3000.0,1547.5787540542187,72400.0,219710.2,-0.5305529619255109,0.0550416185790407,0.071184519208971,0.0693069306930693,0.0230545439836149,219710.2,0,2,Tiềm năng,,1.4299822065532044,-1.6910658473976723
