,code,foreign_holding,foreign_room_growth,sum_foreign_net_buy_3,close,close_pct_change_5,momentum_5,volatility_5,volume,vol_MA5,volume_change_3,sharpe,sortino,price_growth_5,foreign_holding_growth,avg_volume_5
94,DRL,275270.0,,275270.0,55600.0,0.0036101083032491488,200.0,151.65750888101027,10200,10451.8,1.542372881355932,0.009054486853739429,0.010491921399511881,-0.02456140350877193,-0.007213185703465936,3665.6
95,DSC,20450.0,-0.12419700214132767,-1600.0,18100.0,0.016853932584269593,300.0,224.7220505424418,255000,220136.0,-0.08589700389300337,0.03376060390254487,0.04475981664398606,0.014005602240896359,0.4006849315068493,220136.0
96,DSE,42909537.0,-0.005532783043175282,-35530.0,25000.0,-0.019607843137254943,-500.0,309.434968935316,759800,858038.2,-0.2879574086447856,-0.004611136125098073,-0.006232666577200899,0.0,-0.03370755369382053,858038.2
97,DSN,1808866.0,-0.0002210841302494604,-400.0,45100.0,-0.02062975027144409,-950.0,181.65902124584565,5900,25392.0,-0.7677713925844288,-0.12890100365300763,-0.20714409493048494,-0.007700770077007701,-0.03134311094165351,25392.0
98,DTA,36704.0,0.0,0.0,4800.0,0.0020876826722338038,10.0,36.742346141747674,16600,47121.2,-0.29367713386094796,0.06670234436741314,0.10135181928750789,0.0020876826722338203,-0.2509999183740103,47121.2
99,DTT,15604.0,0.0,0.0,18500.0,0.022099447513812098,400.0,187.08286933869138,5,1026.2,-0.999000199960008,-0.024326241326514345,-0.013690051989567627,0.022099447513812154,-0.00025627883136852895,1026.2
100,DVP,5027848.0,-0.01871676749129736,-46100.0,74600.0,-0.0158311345646438,-1200.0,589.0670590009107,25200,25710.2,0.9468479604449938,-0.009304270836565485,-0.01136660773792491,-0.0158311345646438,-0.08700482405789596,25710.2
101,DTL,3295.0,0.0,0.0,10650.0,0.024038461538461453,250.0,96.17692030835612,800,910.0,0.6000000000000001,0.02473885069762658,0.027569008452888403,0.02403846153846154,10.169491525423728,910.0
102,DXG,264049878.0,-0.012523836313123038,1742200.0,20400.0,0.04615384615384621,900.0,403.732584763727,20557300,25830378.8,-0.46425112263383095,0.14788326540237073,0.19903196100351978,0.05699481865284974,0.9345657256572211,25830378.8
103,DXS,122422447.0,-0.02656059267646127,-988300.0,11250.0,0.018099547511312153,200.0,298.74738492579314,2564100,5351232.6,-0.6430590925757795,0.12465515452161641,0.2001517571854546,0.06635071090047394,0.09752844260456063,5351232.6
104,DXV,51750.0,0.0,0.0,3870.0,0.018421052631578894,70.0,70.14271166700073,5000,8965.8,-0.6689837802052301,0.013674156611545356,0.019165367560483267,0.015748031496062992,-0.037209302325581395,8965.8
105,EIB,99498200.0,0.0141516982302885,1014300.0,27400.0,0.00366300366300365,100.0,460.9772228646444,12693800,18800535.8,-0.4543316919466015,0.12254984788486402,0.17494007690473576,0.03007518796992481,1.3243460497608275,18800535.8
106,E1VFVN30,181784764.0,-0.012390013511289322,-1584685.0,29600.0,0.02777777777777768,800.0,545.4631059934302,150200,653350.2,-0.668498532300426,0.12601024913484024,0.12432654372960011,0.0281347690170198,-0.26470938578078007,653350.2
107,ELC,3639641.0,-0.17586957166577488,-248300.0,23850.0,0.0,0.0,57.00877125494056,897900,1171064.6,-0.30812671783606016,0.00972189373267137,0.01315579647195192,-0.0020920502092050207,0.7335949541695166,1171064.6
108,EVE,28990642.0,0.017588910344715325,426300.0,11800.0,0.10280373831775691,1100.0,220.7940216581969,84700,260483.4,-0.6657920176771164,0.07326808406285716,0.0807104144012905,0.03508771929824561,0.03266438538024682,260483.4
109,EVG,1723257.0,-0.3548589137489274,-168375.0,9120.0,0.3411764705882352,2320.0,846.5695482357016,8637400,4626938.6,0.010493459940416727,0.11285808867064732,0.16096186840291343,0.30659025787965616,0.5372607476235335,4626938.6
110,EVF,11947975.0,-0.23542130051090193,729700.0,14250.0,0.036363636363636376,500.0,543.8290172471491,17480200,24541926.4,-0.08315581919011594,0.12593801254817846,0.19704794827841954,0.06741573033707865,1.7192954306273238,24541926.4
111,FCM,1405135.0,0.07120340617579002,94300.0,4210.0,0.02682926829268295,110.0,25.88435821108957,225800,213957.0,2.2551032176219583,0.06457624993942837,0.09978381930096779,0.009592326139088728,0.02948362985230344,213957.0
112,FCN,50495360.0,-0.0018324482101111927,26900.0,16600.0,0.12162162162162171,1800.0,913.0991183874837,2632700,4826090.4,-0.09492820137306068,0.05431436632334062,0.07987627532586812,0.13310580204778158,0.035574621176604544,4826090.4
113,FDC,6831.0,0.0,0.0,16100.0,0.07333333333333325,1100.0,589.0670590009256,13100,2653.2,1189.909090909091,-0.020998860625998574,-0.00854183156219331,0.07333333333333333,0.0,2653.2
114,FIR,163165.0,0.06919825693784598,3800.0,9000.0,-0.04153354632587858,-390.0,113.04866208850022,407400,528235.0,-0.2864636515056247,0.1501844198615637,0.26417764080730965,-0.03225806451612903,0.25304304419613716,528235.0
115,FIT,96751.0,,96751.0,5250.0,0.058467741935483764,290.0,126.41202474448386,1512300,2805142.8,-0.46327080069647386,0.07802624909003411,0.0994234405730395,0.14130434782608695,0.0,1475481.8
116,FMC,20302440.0,0.0004139146271515681,74200.0,37850.0,0.018842530282638048,700.0,189.07670401184234,167800,125095.4,1.815011156033485,-0.03853749448106155,-0.043797293342651984,0.010680907877169559,0.005632549572469308,125095.4
117,FRT,45650338.0,-0.006487123134682471,227500.0,151600.0,-0.008502289077828684,-1300.0,1324.009063413087,558300,647574.6,-0.19658429605070027,0.015702988815479497,0.024288257512387033,-0.0200387847446671,-0.09940088407994223,647574.6
118,FPT,593021778.0,-0.019944568976691723,-2477120.0,106600.0,0.005660377358490676,600.0,1194.9895397032146,4515700,7318922.4,-0.4976416177949029,-0.06217143766358968,-0.07757713762606216,0.00471253534401508,-0.1140963262187339,7318922.4
119,FTS,91802385.0,-0.011495779293545394,-433474.0,42150.0,0.02679658952496955,1100.0,545.4356057318028,4072900,4910073.8,-0.2763383848748344,0.04160099003742179,0.05575067175651702,0.03182374541003672,-0.0003918732271980338,4910073.8
120,FUCVREIT,47750.0,-0.11162790697674418,-500.0,7500.0,-0.03722721437740695,-290.0,387.0788033462954,15700,13648.6,-0.036809815950920255,0.07498278378873395,0.10344370533993405,-0.09529553679131483,-0.414971820632198,13648.6
121,FUCTVGF5,80000.0,0.0,0.0,11500.0,0.06976744186046502,750.0,345.3259329966401,0,496.4,-1.0,-0.11085497982049854,-0.2134910932426012,0.14427860696517414,0.0,15936.4
122,FUEABVND,1645199.0,0.19878824090907443,272814.0,10750.0,-0.03153153153153154,-350.0,156.52475842498527,0,20.0,-1.0,0.032893721921394725,0.02194592648786986,-0.004629629629629629,1.5456482417036606,60.0
123,FUEDCMID,22933212.0,0.0021150273915317985,43102.0,14820.0,0.08254200146092039,1130.0,267.67517628648346,3700,13985.0,0.5416666666666667,0.09548242353935245,0.11770006993843753,0.023480662983425413,-0.06978997152568772,13985.0
124,FUEFCV50,104025.0,0.0,0.0,12310.0,0.008190008190008147,100.0,303.36446726668566,2400,4204.2,0.14231318419800099,0.034592380309098086,0.05423771720142581,0.020729684908789386,0.006774739898378902,4204.2
125,FUEIP100,75800.0,0.0,0.0,11020.0,0.049523809523809526,520.0,434.07372645669307,400,6470.8,1.7210884353741496,0.0686202419376274,0.09345538789798784,0.049523809523809526,-0.3565365025466893,6470.8
126,FUEKIVFS,15375900.0,-0.06670753691979925,-700.0,17000.0,0.04486785494775658,730.0,303.2655601943617,100,722.4,0.0,0.12471408697379104,0.12482990689442733,0.04230533415082771,-0.2769454319733649,722.4
127,FUEKIV30,194558500.0,0.0004015828844448066,-1600.0,11390.0,0.035454545454545405,390.0,193.72661149155522,18600,86260.0,-0.7804014167650531,0.11325333855135636,0.12381007727072853,0.029837251356238697,0.01342000113552253,86260.0
128,FUEKIVND,7673600.0,-0.00018241042345279457,0.0,13490.0,0.0029739776951673846,40.0,178.04493814764857,300,380.0,0.5,0.042817737806588145,0.04060324146270426,0.02663622526636225,-0.08722596914439329,380.0
129,FUEMAV30,44727964.0,0.0002410035318187731,2100.0,20430.0,0.04234693877551021,830.0,370.7155243579637,3400,30232.4,2.719912472647702,0.115821313993748,0.12170436513384002,0.029737903225806453,0.09230339908885588,30232.4
130,FUEMAVND,20764498.0,4.815935429558493e-06,100.0,15240.0,0.04814305364511684,700.0,204.76816158768432,100,7540.0,-0.9894736842105263,0.037266217363296605,0.041175050966485535,0.02557200538358008,-0.07111424251371107,7540.0
131,FUESSV30,2395022.0,-0.001958560199889825,-900.0,21170.0,0.025181598062953947,520.0,206.80909070928192,5400,14832.8,-0.5809405556417817,0.1130162130204052,0.11693470879733284,0.013403542364767831,-0.29298869677906914,14832.8
132,FUESSV50,1619849.0,-0.04261357759601503,21500.0,25600.0,0.05004101722723542,1220.0,624.555842179064,4700,19511.4,-0.4211822660098522,0.11194852023781797,0.14265109317302913,0.05393165911897901,-0.17660014975074584,19511.4
133,FUESSVFL,8497625.0,-0.047183219010083044,-138100.0,29810.0,0.055221238938053085,1560.0,739.6620850090937,99600,123362.0,0.07864584461435165,0.13715720877979368,0.1507147664768742,0.06464285714285714,-0.1232999258517123,123362.0
134,FUEVFVND,359138685.0,0.050961747208032815,70794.0,36200.0,0.015712682379348974,560.0,595.399025864167,128400,3985079.2,-0.16164458692714012,0.043071202738031666,0.04820364846414446,0.03873744619799139,0.01887062892324893,3985079.2
135,FUEVN100,1172771.0,0.024280090936801058,126900.0,22500.0,0.051401869158878455,1100.0,455.35700280109876,78400,105757.2,-0.1577047454313003,0.13102908238536887,0.1314476641315938,0.043115438108484005,-0.4958534121440086,105757.2
136,FUETCC50,300100.0,0.0003333333333332966,0.0,12810.0,0.03306451612903216,410.0,301.38015860371434,22400,29800.0,-0.02183406113537123,0.14416176505121886,0.15739306043867238,0.05,-0.9853422107794975,29800.0
137,GAS,43339013.0,-0.004560201167024713,204220.0,68300.0,0.004411764705882337,300.0,273.8612787525831,797700,1096602.2,-0.05146264056534111,0.01038551852357326,0.012129319361438195,0.005891016200294551,0.07400461802765489,1096602.2
138,GDT,1460180.0,-0.14807640695924107,-2800.0,20900.0,0.04499999999999993,900.0,279.284800875368,60700,102120.4,-0.49876135425268375,-0.05954907804676801,-0.07207948943251534,0.034653465346534656,-0.4040587574605911,102120.4
139,GEE,1325398.0,0.0732158791492643,20620.0,118000.0,-0.015846538782318564,-1900.0,3716.4499189414582,332000,698835.2,-0.6272075600510232,0.29534112859736383,0.548476544874977,-0.056,14.64814639905549,698835.2
140,GEG,196669618.0,0.003266859943296785,708600.0,17900.0,0.09480122324159024,1550.0,750.3332592921628,1196600,3107335.2,-0.4358970490900622,0.13359420187735277,0.21727530539334422,0.08484848484848485,0.02227496088479502,3107335.2
141,GEX,73878783.0,-0.04161670302282938,2210443.0,60300.0,0.13345864661654128,7100.0,1980.4039991880436,13886100,13099130.4,0.2511166581748838,0.3056072897176487,0.4813065812514631,0.05975395430579965,0.5171374463330484,13099130.4
142,GIL,1541455.0,-0.2499772529438583,-407738.0,19250.0,0.0,0.0,120.41594578791909,405500,819119.4,-0.48929149427893126,-0.007591948847300319,-0.010545781178938167,-0.007731958762886598,-0.13984569781950237,819119.4
143,GMD,166090999.0,-8.346534682734941e-05,1164802.0,59100.0,0.0497335701598578,2800.0,1242.1755109484377,4813700,3008208.0,1.5953782781228432,-0.01187801772428481,-0.016807784528573202,0.02782608695652174,-0.12607045333587358,3008208.0
144,GMH,121600.0,0.038428693424423566,0.0,8400.0,0.012048192771084265,100.0,71.9027120489914,12900,7651.2,0.5337058613720129,0.038332492000826834,0.04874139578462061,0.0011918951132300357,0.016722408026755852,7651.2
145,GTA,10076.0,0.0,0.0,10050.0,0.01005025125628145,100.0,67.08203932499369,200,2401.8,-0.8185117967332123,-0.003243817358151042,-0.002888220299691214,0.015151515151515152,-0.0007933359777865926,2401.8
146,GSP,414538.0,,414538.0,13450.0,0.026717557251908497,350.0,171.75564037317667,51300,228672.2,-0.8097681990277041,-0.015147169352589869,-0.014731128396521152,0.06746031746031746,0.0,54615.0
147,GVR,27605338.0,-0.16724803234024543,35606.0,30400.0,0.03050847457627115,900.0,349.28498393145964,3162800,4004302.2,-0.4586991082090057,0.012176743435879479,0.015585223859481643,0.030508474576271188,1.1785252988757273,4004302.2
148,HAG,26932425.0,0.021153878090285794,3473800.0,14800.0,0.11278195488721798,1500.0,437.3213921133975,26192300,13416372.8,0.8849692551736388,0.06416502738043577,0.09564694052560428,0.08424908424908426,0.1049624305573334,13416372.8
149,HAH,8501010.0,0.4481007008826403,1142150.0,80300.0,0.1309859154929578,9300.0,3320.0903602161193,1562900,4944635.2,-0.7360149043731768,0.135921693856341,0.20566020235709495,0.09251700680272108,-0.5055435937172643,4944635.2
150,HAP,2093912.0,-0.021418012740794357,-4500.0,6800.0,0.0014727540500736325,10.0,57.008771254956386,12300,130283.4,-0.9226852724872714,0.13400969139786253,0.17187718003142569,-0.02158273381294964,-0.13050490554536118,130283.4
151,HAR,2956266.0,-0.0002705384323514748,-12500.0,5020.0,0.24875621890547261,1000.0,312.7618902615854,3065500,2467602.6,0.13248839711977412,0.12194761386676561,0.16809433365613916,0.19523809523809524,0.13368493834129513,2467602.6
152,HAS,1221856.0,0.0,0.0,8000.0,-0.012345679012345734,-100.0,109.54451150103323,107,581.6,106.0,0.009044669723400652,0.009486203692733836,0.02564102564102564,-0.00532644523481377,581.6
153,HCD,67937.0,-0.002452132033360699,-100.0,7640.0,0.0052631578947368585,40.0,33.61547262794322,82200,80829.2,0.05361651947652435,-0.054550167355517015,-0.06360138181995337,-0.007792207792207792,-0.07343053149847929,80829.2
154,HAX,21839253.0,-0.0402500972307368,-209400.0,16200.0,-0.012195121951219523,-200.0,281.5137652051887,3198500,4546058.0,0.3435581250086637,0.01656339827089083,0.024538162430389077,-0.04142011834319527,-0.15716529711634156,4546058.0
155,HCM,276637904.0,-0.014747451937891842,-134250.0,27100.0,0.07326732673267333,1850.0,578.7918451395085,14633800,15135178.0,-0.03683241615937438,0.06871920833390979,0.08145057753062815,0.05859375,-0.13587879991110455,15135178.0
156,HDB,614274894.0,0.0,3074415.0,28750.0,0.08490566037735858,2250.0,975.0641004569904,18203000,21751184.8,-0.43784315833382303,0.05690060780336286,0.06771948988030146,0.07879924953095685,0.02343862541926586,21751184.8
157,HDC,11459912.0,0.28706772274416625,2212120.0,37000.0,0.14374034003091185,4650.0,1606.7824992823391,5586800,8302584.4,-0.5443679348811841,0.11672333853877936,0.15222610098425202,0.13149847094801223,1.4377008433105762,8302584.4
158,HDG,64734512.0,0.01031312186189548,-35700.0,27050.0,0.0018518518518517713,50.0,420.7136793592437,4605700,6365614.2,-0.5590804188798247,0.01857577050625199,0.02345208920147106,0.0074487895716946,-0.04226762908830973,6365614.2
159,HHP,5973630.0,-0.00308738295063693,-11800.0,9500.0,-0.01041666666666663,-100.0,131.60547101089682,195500,211293.4,-0.45242083209626194,0.06482308962001497,0.09208299155895859,-0.020618556701030927,0.014982194233816836,211293.4
160,HHS,9615986.0,-0.0006453828211356871,473000.0,17700.0,0.03508771929824572,600.0,491.9349550499537,6863400,16287597.8,-0.8058691749898153,0.2408517421195768,0.3813482692137828,-0.030136986301369864,-0.41919467745748473,16287597.8
161,HHV,49072253.0,-0.032945351426836744,1324100.0,13350.0,0.06374501992031867,800.0,329.01367752724167,15187300,12976084.4,0.3469490127742558,0.0745843579252548,0.09649246257212786,0.07228915662650602,0.2786874374479686,12976084.4
162,HII,341245.0,-0.187211947266253,9100.0,4800.0,0.08352144469525968,370.0,64.26507605223954,160700,308809.2,-0.5778529078763137,0.07289602867488033,0.08739519569317826,0.03225806451612903,-0.39636202181442526,308809.2
163,HID,714383.0,0.10554285705442568,68200.0,3070.0,0.04421768707482987,130.0,68.70225614927067,122600,251423.2,-0.619809594690979,0.0768894686153869,0.12461164793172991,0.03367003367003367,0.9594523057849653,251423.2
164,HMC,113508.0,,113508.0,11900.0,0.02145922746781115,250.0,41.83300132670934,15300,14720.8,0.2749999999999999,-0.009871928805317691,-0.012458996532697782,0.06947065696054641,-0.024258574744262015,10454.8
165,HPG,1687579003.0,-0.020283112908127343,4176132.0,26350.0,0.03944773175542404,1000.0,541.5256226624945,89708900,62678046.2,0.04972329078795146,0.06761529784033557,0.0843968255033456,0.03740157480314961,0.21880326880141598,62678046.2
166,HNA,1000.0,,1000.0,25000.0,0.024590163934426146,600.0,690.4708538381617,300,2569.2,-0.9662959218065386,0.011345394127162038,0.013913936347565558,0.004016064257028112,0.0,1011.6
167,HPX,4224595.0,-0.1223253026190454,295300.0,5200.0,0.0216110019646365,110.0,51.283525619832055,2376700,4048578.8,-0.5772813680097666,0.038464340456376804,0.05451263053514338,0.023622047244094488,4.5820856671330965,4048578.8
168,HQC,9981131.0,-0.17874208240331746,359524.0,3940.0,0.03684210526315779,140.0,78.4219357067906,6623800,10403174.0,-0.30449650704743547,0.07933178056331427,0.10466280701872861,0.031413612565445025,1.062152813001082,10403174.0
169,HRC,176816.0,,176816.0,31500.0,-0.04109589041095896,-1350.0,634.8228099241551,1100,617.8,4.7591623036649215,-0.02831255367468864,-0.04255530484259143,-0.03374233128834356,-0.019953884356154666,1139.4
170,HSG,60480781.0,0.016067007275436307,-96002.0,18950.0,0.05277777777777781,950.0,204.32816741702777,11748000,11018133.6,0.04548556343555732,0.024924621118523446,0.03361935373646878,0.0026455026455026454,0.0033927109736581126,11018133.6
171,HSL,191157.0,-0.07633989833587818,5791.0,9370.0,0.1426829268292682,1170.0,403.07567527698814,285800,537988.8,-0.23554271652490233,0.24490698973961625,0.35910456469430696,0.11282660332541568,-0.7332333198431417,537988.8
172,HT1,6490843.0,0.05200645384536218,-22400.0,14300.0,0.010600706713780994,150.0,164.31676725154983,462000,659849.4,-0.14242437742237268,0.07284048612645676,0.10009914669798259,0.0,0.32497820908257685,659849.4
