,symbol,exchange,type,organ_short_name,organ_name,product_grp_id
524,SGT,HSX,STOCK,Sài Gòn Telecom,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,STO
525,SGS,UPCOM,STOCK,Vận tải biển Sài Gòn,Công ty Cổ phần Vận tải biển Sài Gòn,UPX
526,SGR,HSX,STOCK,Địa ốc Sài Gòn,Công ty Cổ phần Tổng Công ty Cổ phần Địa ốc Sài Gòn,STO
527,SGP,UPCOM,STOCK,Cảng Sài Gòn,Công ty Cổ phần Cảng Sài Gòn,UPX
528,SGO,DELISTED,STOCK,Dầu thực vật Sài Gòn,Công ty Cổ phần Dầu thực vật Sài Gòn,
529,SGN,HSX,STOCK,Phục vụ mặt đất Sài Gòn,Công ty Cổ phần Phục vụ mặt đất Sài Gòn,STO
530,SGI,UPCOM,STOCK,ĐT PT Sài Gòn 3 Group,Công ty Cổ phần Đầu tư phát triển Sài Gòn 3 Group,UPX
531,SGH,HNX,STOCK,Khách sạn Sài Gòn,Công ty Cổ phần Khách sạn Sài Gòn,STX
532,SGD,HNX,STOCK,Sách GD TP.HCM,Công ty Cổ phần Sách Giáo dục tại Thành phố Hồ Chí Minh,STX
533,SGC,HNX,STOCK,Bánh phồng tôm Sa Giang,Công ty Cổ phần Xuất nhập khẩu Sa Giang,STX
534,SGB,UPCOM,STOCK,Sài Gòn Công thương,Ngân hàng Thương mại Cổ phần Sài Gòn Công thương,UPX
535,SFN,HNX,STOCK,Dệt lưới Sài Gòn,Công ty Cổ phần Dệt lưới Sài Gòn,STX
536,SFI,HSX,STOCK,Vận tải SAFI,Công ty Cổ phần Đại lý Vận tải SAFI,STO
537,SFG,HSX,STOCK,Phân bón Miền Nam,Công ty Cổ phần Phân bón Miền Nam,STO
538,SFC,HSX,STOCK,Nhiên liệu Sài Gòn,Công ty Cổ phần Nhiên liệu Sài Gòn,STO
539,SEP,UPCOM,STOCK,Thương mại Quảng Trị,Công ty Cổ phần Tổng Công ty Thương mại Quảng Trị,UPX
540,SED,HNX,STOCK,Phát triển GD Phương Nam,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Phương Nam,STX
541,SEB,HNX,STOCK,Điện miền Trung,Công ty Cổ phần Đầu tư và Phát triển Điện Miền Trung,STX
542,SEA,UPCOM,STOCK,SEAPRODEX,Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần,UPX
543,SDY,UPCOM,STOCK,Xi măng Sông Đà Yaly,Công ty Cổ phần Xi măng Sông Đà Yaly,UPX
544,SDX,UPCOM,STOCK,PCCC và Đầu tư XD Sông Đà,Công ty Cổ phần Phòng cháy chữa cháy và Đầu tư Xây dựng Sông Đà,UPX
545,SDV,UPCOM,STOCK,Dịch vụ Sonadezi,Công ty Cổ phần Dịch vụ Sonadezi,UPX
546,SDU,HNX,STOCK,Đô thị Sông Đà,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Đô thị Sông Đà,STX
547,SDT,UPCOM,STOCK,Sông Đà 10,Công ty Cổ phần Sông Đà 10,UPX
548,SDP,UPCOM,STOCK,Công ty Cổ phần SDP,Công ty Cổ phần SDP,UPX
549,SDN,HNX,STOCK,Sơn Đồng Nai,Công ty Cổ phần Sơn Đồng Nai,STX
550,SDK,UPCOM,STOCK,Cơ khí Luyện Kim,Công ty Cổ phần Cơ khí Luyện Kim,UPX
551,SDJ,DELISTED,STOCK,Sông Đà 25,Công ty Cổ phần Sông Đà 25,UPX
552,SDH,DELISTED,STOCK,Hạ tầng Sông Đà,Công ty Cổ phần Xây dựng hạ tầng Sông Đà,
553,SDG,HNX,STOCK,Sadico Cần Thơ,Công ty Cổ phần Sadico Cần Thơ,STX
554,SDD,UPCOM,STOCK,Xây lắp Sông Đà,Công ty Cổ phần Đầu tư và Xây lắp Sông Đà,UPX
555,SDC,HNX,STOCK,Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,STX
556,SDB,UPCOM,STOCK,Sông Đà 207,Công ty Cổ phần Sông Đà 207,UPX
557,SDA,HNX,STOCK,XKLĐ Sông Đà,Công ty Cổ phần SIMCO Sông Đà,STX
558,SD9,HNX,STOCK,Sông Đà 9,Công ty Cổ phần Sông Đà 9,STX
559,SD8,UPCOM,STOCK,Sông Đà 8,Công ty Cổ phần Sông Đà 8,UPX
560,SD7,UPCOM,STOCK,Sông Đà 7,Công ty Cổ phần Sông Đà 7,UPX
561,SD6,UPCOM,STOCK,Sông Đà 6,Công ty Cổ phần Sông Đà 6,UPX
562,SD5,HNX,STOCK,Sông Đà 5,Công ty Cổ phần Sông Đà 5,STX
563,SD4,UPCOM,STOCK,Sông Đà 4,Công ty Cổ phần Sông Đà 4,UPX
564,SD3,UPCOM,STOCK,Sông Đà 3,Công ty Cổ phần Sông Đà 3,UPX
565,SD2,UPCOM,STOCK,Sông Đà 2,Công ty Cổ phần Sông Đà 2,UPX
566,SD1,UPCOM,STOCK,Sông Đà 1,Công ty Cổ phần Sông Đà 1,UPX
567,SCY,DELISTED,STOCK,Đóng tàu Sông Cấm,Công ty Cổ phần Đóng tàu Sông Cấm,UPX
568,SCV,DELISTED,STOCK,"Visalco.,JSC",Công ty Cổ phần Muối Việt Nam,
569,SCS,HSX,STOCK,DV Hàng hóa Sài Gòn,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,STO
570,SCR,HSX,STOCK,TTC Land,Công ty Cổ phần Địa Ốc Sài Gòn Thương Tín,STO
571,SCO,UPCOM,STOCK,Công nghiệp Thủy Sản,Công ty Cổ phần Công nghiệp Thủy sản,UPX
572,SCL,UPCOM,STOCK,Sông Đà Cao Cường,Công ty Cổ phần Sông Đà Cao Cường,UPX
573,SCJ,UPCOM,STOCK,Xi măng Sài Sơn,Công ty Cổ phần Xi măng Sài Sơn,UPX
574,SCI,HNX,STOCK,SCI E&C,Công ty Cổ phần SCI E&C,STX
575,SCG,HNX,STOCK,Xây dựng SCG,Công ty Cổ phần Tập đoàn Xây dựng SCG,STX
576,SCD,UPCOM,STOCK,Giải khát Chương Dương,Công ty Cổ phần Nước giải khát Chương Dương,UPX
577,SCC,UPCOM,STOCK,Thương mại Đầu tư SHB,Công ty Cổ phần Thương mại Đầu tư SHB,UPX
578,SCA,DELISTED,STOCK,Nông nghiệp Sông Con,Công ty Cổ phần Nông nghiệp Sông Con,
579,SC5,HSX,STOCK,Xây dựng Số 5,Công ty Cổ phần Xây dựng số 5,STO
580,SBV,HSX,STOCK,Siam Brothers Việt Nam,Công ty Cổ phần Siam Brothers Việt Nam,STO
582,SBT,HSX,STOCK,Mía đường Thành Thành Công - Biên Hòa,Công ty Cổ phần Thành Thành Công - Biên Hòa,STO
583,SBS,UPCOM,STOCK,Chứng khoán SBS,Công ty Cổ phần Chứng khoán SBS,UPX
584,SBR,UPCOM,STOCK,Cao su Sông Bé,Công ty Cổ phần Cao su Sông Bé,UPX
585,SBM,UPCOM,STOCK,Đầu tư PT Bắc Minh,Công ty Cổ phần Đầu tư phát triển Bắc Minh,UPX
586,SBL,UPCOM,STOCK,Bia Sài Gòn - Bạc Liêu,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,UPX
587,SBH,UPCOM,STOCK,Thủy điện Sông Ba Hạ,Công ty Cổ phần Thủy điện Sông Ba Hạ,UPX
588,SBG,HSX,STOCK,Tập Đoàn Cơ Khí Công Nghệ Cao Siba,Công ty Cổ Phần Tập Đoàn Cơ Khí Công Nghệ Cao Siba,STO
589,SBD,UPCOM,STOCK,Công nghệ Sao Bắc Đẩu,Công ty Cổ phần Công nghệ Sao Bắc Đẩu,UPX
590,SBB,UPCOM,STOCK,Bia Sài Gòn Bình Tây,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,UPX
591,SBA,HSX,STOCK,Sông Ba JSC,Công ty Cổ phần Sông Ba,STO
592,SB1,UPCOM,STOCK,Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,UPX
593,SAV,HSX,STOCK,Savimex,Công ty Cổ phần Hợp tác Kinh tế và Xuất nhập khẩu Savimex,STO
594,SAS,UPCOM,STOCK,DV Hàng không sân bay TSN,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,UPX
595,SAP,UPCOM,STOCK,In Sách TP.HCM,Công ty Cổ phần In Sách Giáo khoa TP.Hồ Chí Minh,UPX
596,SAM,HSX,STOCK,SAM Holdings,Công ty Cổ phần SAM Holdings,STO
597,SAL,UPCOM,STOCK,Trục vớt Cứu hộ Việt Nam,Công ty Cổ phần Trục vớt Cứu hộ Việt Nam,UPX
598,SAF,HNX,STOCK,Thực Phẩm SAFOCO,Công ty Cổ phần Lương thực Thực phẩm SAFOCO,STX
599,SAC,UPCOM,STOCK,Dịch vụ cảng Sài Gòn,Công ty Cổ phần Xếp dỡ và Dịch vụ cảng Sài Gòn,UPX
600,SAB,HSX,STOCK,SABECO,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,STO
601,S99,HNX,STOCK,Sông Đà 9.09 (SCI),Công ty Cổ phần SCI,STX
602,S96,UPCOM,STOCK,Sông Đà 9.06,Công ty Cổ phần Sông Đà 9.06,UPX
603,S74,UPCOM,STOCK,Sông Đà 7.04,Công ty Cổ phần Sông Đà 7.04,UPX
604,S72,UPCOM,STOCK,Sông Đà 7.02,Công ty Cổ phần Sông Đà 7.02,UPX
605,S55,HNX,STOCK,Sông Đà 505,Công ty Cổ phần Sông Đà 505,STX
606,S4A,HSX,STOCK,Thủy điện Sê San 4A,Công ty Cổ phần Thủy điện Sê San 4A,STO
607,S27,UPCOM,STOCK,Sông Đà 27,Công ty Cổ phần Sông Đà 27,UPX
608,S12,UPCOM,STOCK,Sông Đà 12,Công ty Cổ phần Sông Đà 12,UPX
609,RYG,HSX,STOCK,Sản xuất và Đầu tư Hoàng Gia,Công ty Cổ phần Sản xuất và Đầu tư Hoàng Gia,STO
610,RTB,UPCOM,STOCK,Cao su Tân Biên,Công ty Cổ phần Cao su Tân Biên,UPX
611,ROS,DELISTED,STOCK,Xây dựng FLC FAROS,Công ty Cổ phần Xây dựng FLC FAROS,
612,RIC,UPCOM,STOCK,Quốc tế Hoàng Gia,Công ty Cổ phần Quốc Tế Hoàng Gia,UPX
613,RGC,DELISTED,STOCK,Đầu tư PV-Inconess,Công ty Cổ phần Đầu tư PV-Inconess,
614,REE,HSX,STOCK,Cơ Điện Lạnh REE,Công ty Cổ phần Cơ điện Lạnh,STO
615,RDP,UPCOM,STOCK,Nhựa Rạng Đông,Công ty Cổ phần Rạng Đông Holding,UPX
616,RCL,HNX,STOCK,Địa Ốc Chợ Lớn,Công ty Cổ phần Địa ốc Chợ Lớn,STX
617,RCD,UPCOM,STOCK,XD - Địa ốc Cao su,Công ty Cổ phần Xây dựng - Địa ốc Cao su,UPX
618,RCC,UPCOM,STOCK,Công trình Đường sắt,Công ty Cổ phần Tổng Công ty Công trình Đường sắt,UPX
619,RBC,UPCOM,STOCK,Công Nghiệp và Xuất nhập khẩu Cao Su,Công ty Cổ phần Công Nghiệp và Xuất nhập khẩu Cao Su,UPX
620,RAT,UPCOM,STOCK,VT và TM Đường sắt,Công ty Cổ phần Vận tải và Thương mại Đường sắt,UPX
621,RAL,HSX,STOCK,Bóng đèn Phích nước Rạng Đông,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông,STO
622,QTP,UPCOM,STOCK,Nhiệt điện Quảng Ninh,Công ty Cổ phần Nhiệt điện Quảng Ninh,UPX
623,QTC,HNX,STOCK,GTVT Quảng Nam,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,STX
624,QST,HNX,STOCK,Sách Quảng Ninh,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh,STX
625,QSP,UPCOM,STOCK,Tân cảng Quy Nhơn,Công ty Cổ phần Tân cảng Quy Nhơn,UPX
626,QPH,UPCOM,STOCK,Thủy điện Quế Phong,Công ty Cổ phần Thủy điện Quế Phong,UPX
627,QNW,UPCOM,STOCK,Cấp thoát nước và XD Quảng Ngãi,Công ty Cổ phần Cấp thoát nước và xây dựng Quảng Ngãi,UPX
628,QNU,UPCOM,STOCK,Môi trường Đô thị Quảng Nam,Công ty Cổ phần Môi trường Đô thị Quảng Nam,UPX
629,QNT,UPCOM,STOCK,Tư vấn và Đầu tư Phát triển Quảng Nam,Công ty Cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,UPX
630,QNS,UPCOM,STOCK,Đường Quảng Ngãi,Công ty Cổ phần Đường Quảng Ngãi,UPX
631,QNP,HSX,STOCK,Cảng Quy Nhơn,Công ty Cổ phần Cảng Quy Nhơn,STO
632,QNC,UPCOM,STOCK,Xi măng Quảng Ninh,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,UPX
633,QLT,DELISTED,STOCK,Bảo trì đường thủy nội địa số 10,Công ty Cổ phần Quản lý Bảo trì Đường thủy Nội địa số 10,
634,QLD,DELISTED,STOCK,QL và XD Giao thông Lạng Sơn,Công ty Cổ phần Quản lý và Xây dựng Giao thông Lạng Sơn,
635,QHW,UPCOM,STOCK,Nước khoáng Quảng Ninh,Công ty Cổ phần Nước khoáng Quảng Ninh,UPX
636,QHD,HNX,STOCK,Que hàn Việt Đức,Công ty Cổ phần Que hàn điện Việt Đức,STX
637,QCG,HSX,STOCK,Quốc Cường Gia Lai,Công ty Cổ phần Quốc Cường Gia Lai,STO
638,QCC,UPCOM,STOCK,Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,UPX
639,QBS,UPCOM,STOCK,Xuất nhập khẩu Quảng Bình,Công ty Cổ phần Xuất nhập khẩu Quảng Bình,UPX
640,PYU,DELISTED,STOCK,Công trình đô thị Phúc Yên,Công ty Cổ phần Môi trường và Công trình đô thị Phúc Yên,
641,PXT,UPCOM,STOCK,Xây lắp Đường ống Dầu khí,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,UPX
642,PXS,UPCOM,STOCK,Lắp máy Dầu khí,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,UPX
643,PXM,UPCOM,STOCK,Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,UPX
644,PXL,UPCOM,STOCK,KCN Dầu khí Long Sơn,Công ty Cổ phần Đầu tư Khu Công Nghiệp Dầu khí Long Sơn,UPX
645,PXI,UPCOM,STOCK,XL CN và dân dụng Dầu khí,Công ty Cổ phần Xây dựng Công nghiệp và Dân dụng Dầu khí,UPX
646,PXC,UPCOM,STOCK,Phát triển Đô thị Dầu khí,Công ty Cổ phần Phát triển Đô thị Dầu khí,UPX
647,PXA,UPCOM,STOCK,Đầu tư và Thương mại Dầu khí Nghệ An,Công ty Cổ phần Đầu tư và Thương mại Dầu khí Nghệ An,UPX
648,PX1,UPCOM,STOCK,Xi măng Sông Lam 2,Công ty Cổ phần Xi măng Sông Lam 2,UPX
649,PWS,UPCOM,STOCK,Cấp thoát nước Phú Yên,Công ty Cổ phần Cấp thoát nước Phú Yên,UPX
650,PWA,UPCOM,STOCK,Bất động sản dầu khí,Công ty Cổ phần Bất động sản dầu khí,UPX
651,PVY,UPCOM,STOCK,Chế tạo Giàn khoan Dầu khí,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí,UPX
652,PVX,UPCOM,STOCK,Xây lắp Dầu khí Việt Nam,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,UPX
653,PVV,UPCOM,STOCK,Vinaconex 39,Công ty Cổ phần Vinaconex 39,UPX
654,PVT,HSX,STOCK,Vận tải Dầu khí PVTrans,Tổng Công ty Cổ phần Vận tải Dầu khí,STO
655,PVS,HNX,STOCK,DVKT Dầu khí PTSC,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,STX
656,PVR,UPCOM,STOCK,Đầu tư PVR Hà Nội,Công ty Cổ phần Đầu tư PVR Hà Nội,UPX
657,PVP,HSX,STOCK,Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,STO
658,PVO,UPCOM,STOCK,Dầu nhờn PV Oil,Công ty Cổ phần Dầu nhờn PV Oil,UPX
659,PVM,UPCOM,STOCK,Thiết bị dầu khí (PV MACHINO),Công ty Cổ phần Máy - Thiết bị Dầu khí,UPX
660,PVL,UPCOM,STOCK,Đầu tư Nhà Đất Việt,Công ty Cổ phần Đầu tư Nhà Đất Việt,UPX
661,PVI,HNX,STOCK,Bảo hiểm PVI,Công ty Cổ phần PVI,STX
662,PVH,UPCOM,STOCK,Xây lắp Dầu khí Thanh Hóa,Công ty Cổ phần Xây lắp Dầu khí Thanh Hóa,UPX
663,PVG,HNX,STOCK,Kinh doanh LPG Việt Nam,Công ty Cổ phần Kinh doanh LPG Việt Nam,STX
664,PVE,UPCOM,STOCK,Tư vấn Dầu khí,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,UPX
665,PVD,HSX,STOCK,Khoan Dầu khí PVDrilling,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,STO
666,PVC,HNX,STOCK,Hóa chất và Dịch vụ Dầu khí,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,STX
667,PVB,HNX,STOCK,Bọc ống Dầu khí Việt Nam,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,STX
668,PVA,UPCOM,STOCK,Xây dựng dầu khí Nghệ An,Công ty Cổ phần Tổng Công ty Xây lắp Dầu khí Nghệ An,UPX
669,PV2,HNX,STOCK,Đầu tư PV2,Công ty Cổ phần Đầu tư PV2,STX
670,PTX,HNX,STOCK,VT Petrolimex Nghệ Tĩnh,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,STX
671,PTV,UPCOM,STOCK,Thương mại dầu khí,Công ty Cổ phần Thương mại Dầu khí,UPX
672,PTT,UPCOM,STOCK,Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,UPX
673,PTS,HNX,STOCK,Vận tải Petrolimex HP,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,STX
674,PTP,UPCOM,STOCK,Viễn Thông và In Bưu điện,Công ty Cổ phần PTP,UPX
675,PTO,UPCOM,STOCK,Xây dựng Công trình Bưu điện,Công ty Cổ phần Dịch vụ - Xây dựng Công trình Bưu điện,UPX
676,PTN,DELISTED,STOCK,Phát triển Nhà Khánh Hòa,Công ty Cổ phần Phát triển Nhà Khánh Hòa,
677,PTL,HSX,STOCK,Victory Group,Công ty Cổ phần Victory Group,STO
678,PTI,HNX,STOCK,Bảo hiểm Bưu điện,Tổng Công ty Cổ phần Bảo hiểm Bưu điện,STX
679,PTH,UPCOM,STOCK,Vận tải và DV Petrolimex Hà Tây,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây,UPX
680,PTG,UPCOM,STOCK,May Phan Thiết,Công ty Cổ phần May Xuất Khẩu Phan Thiết,UPX
681,PTE,UPCOM,STOCK,Xi măng Phú Thọ,Công ty Cổ phần Xi măng Phú Thọ,UPX
682,PTD,HNX,STOCK,Thiết kế-XD-TM Phúc Thịnh,Công ty Cổ phần Thiết kế - Xây dựng - Thương mại Phúc Thịnh,STX
683,PTC,HSX,STOCK,Đầu tư ICAPITAL,Công ty Cổ phần Đầu tư ICAPITAL,STO
684,PTB,HSX,STOCK,Công ty Cổ phần Phú Tài,Công ty Cổ phần Phú Tài,STO
685,PSW,HNX,STOCK,Phân bón hóa chất dầu khí Tây Nam Bộ,Công ty Cổ phần Phân bón và hóa chất dầu khí Tây Nam Bộ,STX
686,PSP,UPCOM,STOCK,DV Dầu Khí Đình Vũ,Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,UPX
687,PSN,UPCOM,STOCK,PTSC Thanh Hóa,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,UPX
688,PSL,UPCOM,STOCK,Chăn nuôi Phú Sơn,Công ty Cổ phần Chăn nuôi Phú Sơn,UPX
689,PSI,HNX,STOCK,Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,STX
690,PSH,UPCOM,STOCK,TMại ĐT Dầu khí Nam Sông Hậu,Công ty Cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,UPX
691,PSG,UPCOM,STOCK,XL Dầu khí Sài Gòn,Công ty Cổ phần Đầu tư và Xây lắp Dầu khí Sài Gòn,UPX
692,PSE,HNX,STOCK,Phân bón và hóa chất dầu khí Đông Nam Bộ,Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ,STX
693,PSD,HNX,STOCK,Phân phối Tổng hợp Dầu khí,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,STX
694,PSC,HNX,STOCK,Vận tải Petrolimex SG,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn,STX
695,PSB,UPCOM,STOCK,Sao Mai Bến Đình,Công ty Cổ phần Đầu tư Dầu khí Sao Mai Bến Đình,UPX
696,PRT,UPCOM,STOCK,Sản xuất - XNK Bình Dương,Tổng Công ty Sản xuất - Xuất nhập khẩu Bình Dương - Công ty cổ phần,UPX
697,PRO,UPCOM,STOCK,Procimex Việt Nam,Công ty Cổ phần Procimex Việt Nam,UPX
698,PRE,HNX,STOCK,Tái bảo hiểm PVI,Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội,STX
699,PRC,HNX,STOCK,Vận tải Portserco,Công ty Cổ phần Logistics Portserco,STX
700,PQN,UPCOM,STOCK,DV Dầu khí Quảng Ngãi PTSC,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,UPX
701,PPY,HNX,STOCK,Xăng dầu dầu khí Phú Yên,Công ty Cổ phần Xăng dầu dầu khí Phú Yên,STX
702,PPT,HNX,STOCK,Petro Times,Công ty cổ phần Petro Times,STX
703,PPS,HNX,STOCK,DVKT Điện lực Dầu khí,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,STX
704,PPP,HNX,STOCK,PP.Pharco,Công ty Cổ phần Dược phẩm Phong Phú,STX
705,PPI,UPCOM,STOCK,BĐS Thái Bình Dương,Công ty Cổ phần Đầu tư và Phát triển dự án hạ tầng Thái Bình Dương,UPX
706,PPH,UPCOM,STOCK,Phong Phú Corp.,Tổng Công ty Cổ phần Phong Phú,UPX
707,PPE,HNX,STOCK,PVPower Engineering,Công ty Cổ phần Tư vấn Đầu tư PP Enterprise,STX
708,PPC,HSX,STOCK,Nhiệt điện Phả Lại,Công ty Cổ phần Nhiệt điện Phả Lại,STO
709,POW,HSX,STOCK,Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,STO
710,POV,UPCOM,STOCK,PV Oil Vũng Áng,Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng,UPX
711,POT,HNX,STOCK,Thiết bị Bưu điện Postef,Công ty Cổ phần Thiết bị Bưu điện,STX
712,POS,UPCOM,STOCK,Bảo dưỡng công trình DK biển,"Công ty Cổ phần Dịch vụ lắp đặt, vận hành và bảo dưỡng công trình dầu khí biển PTSC",UPX
713,POM,UPCOM,STOCK,Thép Pomina,Công ty Cổ phần Thép Pomina,UPX
714,POB,UPCOM,STOCK,PVOIL Thái Bình,Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,UPX
715,PNT,UPCOM,STOCK,Kỹ thuật XD Phú Nhuận,Công ty Cổ phần Kỹ thuật Xây dựng Phú Nhuận,UPX
716,PNP,UPCOM,STOCK,Tân Cảng - Phú Hữu,Công ty Cổ phần Tân Cảng – Phú Hữu,UPX
717,PNJ,HSX,STOCK,Vàng Phú Nhuận,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,STO
718,PNG,UPCOM,STOCK,Thương Mại Phú Nhuận,Công ty Cổ phần Thương Mại Phú Nhuận,UPX
719,PND,UPCOM,STOCK,Xăng dầu Dầu khí Nam Định,Công ty Cổ phần Xăng dầu Dầu khí Nam Định,UPX
720,PNC,HSX,STOCK,Văn hóa Phương Nam,Công ty Cổ phần Văn hóa Phương Nam,STO
721,PMW,UPCOM,STOCK,Cấp Nước Phú Mỹ,Công ty Cổ phần Cấp Nước Phú Mỹ,UPX
722,PMT,UPCOM,STOCK,Telvina Việt Nam,Công ty Cổ phần Viễn thông Telvina Việt Nam,UPX
723,PMS,HNX,STOCK,Cơ khí xăng dầu,Công ty Cổ phần Cơ khí Xăng dầu,STX
724,PMP,HNX,STOCK,Bao bì Đạm Phú Mỹ,Công ty Cổ phần Bao bì Đạm Phú Mỹ,STX
725,PMJ,UPCOM,STOCK,Vật tư Bưu điện,Công ty Cổ phần Vật tư Bưu điện,UPX
726,PMG,HSX,STOCK,ĐT và SX Petro Miền Trung,Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung,STO
727,PMC,HNX,STOCK,Pharmedic,Công ty Cổ phần Dược phẩm Dược liệu Pharmedic,STX
728,PMB,HNX,STOCK,Phân bón và Hóa chất Dầu khí Miền Bắc,Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,STX
729,PLX,HSX,STOCK,Petrolimex,Tập đoàn Xăng dầu Việt Nam,STO
730,PLP,HSX,STOCK,SX và CN Nhựa Pha Lê,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê,STO
731,PLO,UPCOM,STOCK,Kho vận Petec,Công ty Cổ phần Kho vận Petec,UPX
732,PLE,UPCOM,STOCK,Tư vấn Xây dựng Petrolimex,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,UPX
733,PLC,HNX,STOCK,Hóa dầu Petrolimex,Tổng Công ty Hóa dầu Petrolimex - Công ty Cổ phần,STX
734,PLA,UPCOM,STOCK,ĐT&DV Hạ tầng Xăng dầu (PLAND),Công ty Cổ phần Đầu tư và Dịch vụ hạ tầng Xăng dầu,UPX
735,PJT,HSX,STOCK,Vận tải thủy PETROLIMEX,Công ty Cổ phần Vận tải Xăng dầu đường thủy Petrolimex,STO
736,PJS,UPCOM,STOCK,Cấp nước Phú Hòa Tân,Công ty Cổ phần Cấp nước Phú Hòa Tân,UPX
737,PJC,HNX,STOCK,TM và Vận tải Petrolimex HN,Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,STX
738,PIV,UPCOM,STOCK,PIV JSC,Công ty Cổ phần PIV,UPX
739,PIT,HSX,STOCK,XNK PETROLIMEX,Công ty Cổ phần Xuất nhập khẩu Petrolimex,STO
740,PIS,UPCOM,STOCK,Pisico Bình Định,Tổng Công ty Pisico Bình Định - Công ty Cổ phần,UPX
741,PID,UPCOM,STOCK,Trang trí nội thất Dầu khí,Công ty Cổ phần Trang trí nội thất Dầu khí,UPX
742,PIC,HNX,STOCK,Đầu tư Điện lực 3,Công ty Cổ phần Đầu tư Điện lực 3,STX
743,PIA,HNX,STOCK,Tin học Viễn thông Petrolimex,Công ty Cổ phần Tin học Viễn thông Petrolimex,STX
744,PHS,UPCOM,STOCK,Chứng khoán Phú Hưng,Công ty Cổ phần Chứng khoán Phú Hưng,UPX
745,PHR,HSX,STOCK,Cao su Phước Hòa,Công ty Cổ phần Cao su Phước Hòa,STO
746,PHP,UPCOM,STOCK,Cảng Hải Phòng,Công ty Cổ phần Cảng Hải Phòng,UPX
747,PHN,HNX,STOCK,Pin Hà Nội,Công ty Cổ phần Pin Hà Nội,STX
748,PHH,UPCOM,STOCK,Hồng Hà Việt Nam,Công ty Cổ phần Hồng Hà Việt Nam,UPX
749,PHC,HSX,STOCK,Xây dựng Phục Hưng Holdings,Công ty Cổ phần Xây dựng Phục Hưng Holdings,STO
